time,position_x,position_y,position_z,angle_x,angle_y,angle_z,pos_std
2026-05-19-13-55-44,57.000000,316.260010,176.059998,13.000000,-21.000000,69.199997,1524.699951
2026-05-19-13-55-45,57.389999,317.420013,177.089996,13.100000,-20.900000,69.300003,1530.300049
2026-05-19-13-55-45,57.730000,318.480011,178.020004,13.200000,-20.900000,69.300003,1535.400024
2026-05-19-13-55-45,58.150002,319.820007,179.169998,13.000000,-20.799999,69.500000,1541.900024
2026-05-19-13-55-46,58.660000,321.410004,180.550003,12.900000,-20.799999,69.699997,1549.599976
2026-05-19-13-55-46,59.029999,322.519989,181.529999,12.800000,-20.799999,69.800003,1555.099976
2026-05-19-13-55-46,59.320000,323.399994,182.309998,12.800000,-20.900000,69.900002,1559.500000
2026-05-19-13-55-46,59.779999,324.760010,183.550003,12.700000,-21.200001,70.000000,1566.300049
2026-05-19-13-55-47,60.139999,325.850006,184.539993,12.500000,-21.500000,70.099998,1571.800049
2026-05-19-13-55-47,60.480000,326.880005,185.460007,12.400000,-21.600000,70.199997,1576.900024
2026-05-19-13-55-47,60.900002,328.190002,186.610001,12.400000,-21.200001,70.500000,1583.400024
2026-05-19-13-55-48,61.430000,329.820007,188.050003,12.600000,-20.799999,70.800003,1591.400024
2026-05-19-13-55-48,61.770000,330.910004,189.009995,12.700000,-20.799999,70.900002,1596.800049
2026-05-19-13-55-48,62.060001,331.829987,189.839996,12.600000,-21.000000,70.900002,1601.300049
2026-05-19-13-55-49,62.480000,333.230011,191.089996,12.300000,-21.500000,71.000000,1608.199951
2026-05-19-13-55-49,62.820000,334.380005,192.119995,12.000000,-21.700001,71.099998,1613.900024
2026-05-19-13-55-49,63.130001,335.429993,193.050003,11.900000,-21.600000,71.199997,1619.000000
2026-05-19-13-55-50,63.509998,336.760010,194.229996,11.900000,-21.200001,71.500000,1625.500000
2026-05-19-13-55-50,63.959999,338.339996,195.639999,12.100000,-21.100000,71.800003,1633.300049
2026-05-19-13-55-50,64.279999,339.480011,196.649994,12.100000,-21.100000,71.800003,1638.900024
2026-05-19-13-55-50,64.529999,340.390015,197.470001,12.100000,-21.200001,72.000000,1643.300049
2026-05-19-13-55-51,64.900002,341.760010,198.710007,12.100000,-21.299999,72.099998,1650.099976
2026-05-19-13-55-51,65.209999,342.910004,199.740005,12.000000,-21.400000,72.199997,1655.699951
2026-05-19-13-55-51,65.489998,343.970001,200.699997,11.900000,-21.400000,72.300003,1661.000000
2026-05-19-13-55-52,65.830002,345.320007,201.899994,11.500000,-21.500000,72.599998,1667.599976
2026-05-19-13-55-52,66.250000,346.950012,203.369995,11.300000,-21.500000,72.900002,1675.599976
2026-05-19-13-55-52,66.570000,348.239990,204.539993,11.300000,-21.400000,73.000000,1681.900024
2026-05-19-13-55-52,66.800003,349.160004,205.389999,11.500000,-21.200001,73.199997,1686.500000
2026-05-19-13-55-53,67.150002,350.570007,206.690002,11.800000,-21.000000,73.300003,1693.500000
2026-05-19-13-55-53,67.430000,351.720001,207.770004,11.700000,-21.200001,73.400002,1699.300049
2026-05-19-13-55-53,67.669998,352.769989,208.750000,11.400000,-21.299999,73.599998,1704.599976
2026-05-19-13-55-54,67.970001,354.100006,210.000000,10.900000,-21.700001,73.800003,1711.199951
2026-05-19-13-55-54,68.320000,355.679993,211.479996,10.900000,-21.700001,74.099998,1719.199951
2026-05-19-13-55-54,68.580002,356.839996,212.559998,10.900000,-21.600000,74.199997,1725.000000
2026-05-19-13-55-54,68.769997,357.739990,213.419998,11.100000,-21.299999,74.400002,1729.500000
2026-05-19-13-55-55,69.080002,359.190002,214.789993,11.200000,-21.100000,74.599998,1736.900024
2026-05-19-13-55-55,69.330002,360.350006,215.919998,11.100000,-21.299999,74.800003,1742.800049
2026-05-19-13-55-55,69.540001,361.390015,216.919998,10.900000,-21.600000,74.900002,1748.099976
2026-05-19-13-55-56,69.809998,362.730011,218.220001,10.500000,-21.799999,75.099998,1755.000000
2026-05-19-13-55-56,70.129997,364.339996,219.789993,10.400000,-21.799999,75.400002,1763.199951
2026-05-19-13-55-56,70.339996,365.399994,220.820007,10.400000,-21.799999,75.500000,1768.699951
2026-05-19-13-55-57,70.510002,366.279999,221.699997,10.400000,-21.799999,75.699997,1773.199951
2026-05-19-13-55-57,70.779999,367.670013,223.070007,10.400000,-21.700001,76.000000,1780.400024
2026-05-19-13-55-57,71.000000,368.809998,224.199997,10.500000,-21.799999,76.099998,1786.300049
2026-05-19-13-55-58,71.199997,369.880005,225.240005,10.400000,-21.799999,76.199997,1791.800049
2026-05-19-13-55-58,71.440002,371.209991,226.539993,10.300000,-21.700001,76.500000,1798.699951
2026-05-19-13-55-58,71.720001,372.820007,228.110001,10.200000,-21.799999,76.800003,1806.900024
2026-05-19-13-55-59,71.930000,374.049988,229.330002,10.200000,-21.799999,76.900002,1813.300049
2026-05-19-13-55-59,72.089996,374.970001,230.240005,10.200000,-21.799999,77.000000,1818.000000
2026-05-19-13-55-59,72.320000,376.369995,231.619995,10.100000,-21.799999,77.300003,1825.199951
2026-05-19-13-55-59,72.510002,377.540009,232.759995,10.000000,-21.600000,77.500000,1831.199951
2026-05-19-13-56-00,72.680000,378.609985,233.809998,10.000000,-21.500000,77.699997,1836.699951
2026-05-19-13-56-00,72.879997,379.950012,235.119995,10.000000,-21.600000,78.000000,1843.599976
2026-05-19-13-56-00,73.129997,381.589996,236.759995,9.900000,-21.799999,78.199997,1852.099976
2026-05-19-13-56-01,73.290001,382.700012,237.880005,9.800000,-21.900000,78.300003,1857.900024
2026-05-19-13-56-01,73.419998,383.630005,238.820007,9.700000,-22.100000,78.400002,1862.699951
2026-05-19-13-56-01,73.610001,385.059998,240.250000,9.500000,-21.900000,78.699997,1870.199951
2026-05-19-13-56-02,73.760002,386.230011,241.399994,9.400000,-21.700001,79.000000,1876.199951
2026-05-19-13-56-02,73.889999,387.290009,242.440002,9.300000,-21.600000,79.199997,1881.699951
2026-05-19-13-56-02,74.050003,388.619995,243.770004,9.300000,-21.799999,79.599998,1888.699951
2026-05-19-13-56-03,74.230003,390.230011,245.410004,9.300000,-22.100000,79.699997,1897.199951
2026-05-19-13-56-03,74.349998,391.369995,246.580002,9.300000,-22.100000,79.800003,1903.199951
2026-05-19-13-56-03,74.449997,392.309998,247.529999,9.100000,-22.299999,80.000000,1908.199951
2026-05-19-13-56-03,74.599998,393.709991,248.940002,8.800000,-22.200001,80.300003,1915.500000
2026-05-19-13-56-04,74.720001,394.880005,250.089996,8.500000,-22.100000,80.599998,1921.599976
2026-05-19-13-56-04,74.809998,395.929993,251.130005,8.500000,-22.000000,80.800003,1927.099976
2026-05-19-13-56-04,74.930000,397.269989,252.479996,8.700000,-21.900000,81.199997,1934.199951
2026-05-19-13-56-05,75.070000,398.890015,254.139999,8.600000,-22.200001,81.500000,1942.800049
2026-05-19-13-56-05,75.160004,400.089996,255.350006,8.500000,-22.299999,81.599998,1949.199951
2026-05-19-13-56-05,75.230003,401.019989,256.269989,8.200000,-22.600000,81.800003,1954.000000
2026-05-19-13-56-05,75.330002,402.420013,257.649994,7.600000,-22.799999,82.000000,1961.400024
2026-05-19-13-56-06,75.400002,403.589996,258.779999,7.600000,-22.700001,82.199997,1967.400024
2026-05-19-13-56-06,75.449997,404.649994,259.820007,7.800000,-22.400000,82.500000,1973.000000
2026-05-19-13-56-06,75.519997,405.980011,261.149994,8.300000,-22.000000,82.900002,1980.000000
2026-05-19-13-56-07,75.599998,407.579987,262.739990,8.200000,-22.100000,83.199997,1988.400024
2026-05-19-13-56-07,75.650002,408.820007,263.959991,8.000000,-22.200001,83.300003,1994.800049
2026-05-19-13-56-07,75.680000,409.799988,264.920013,7.500000,-22.500000,83.500000,1999.900024
2026-05-19-13-56-08,75.720001,411.250000,266.329987,6.900000,-22.799999,83.699997,2007.400024
2026-05-19-13-56-08,75.750000,412.420013,267.489990,6.900000,-22.799999,84.000000,2013.599976
2026-05-19-13-56-08,75.779999,413.519989,268.579987,7.100000,-22.600000,84.300003,2019.300049
2026-05-19-13-56-09,75.820000,414.890015,269.950012,7.400000,-22.200001,84.699997,2026.500000
2026-05-19-13-56-09,75.849998,416.529999,271.589996,7.500000,-22.000000,85.000000,2035.099976
2026-05-19-13-56-09,75.870003,417.739990,272.799988,7.400000,-22.100000,85.000000,2041.500000
2026-05-19-13-56-09,75.879997,418.690002,273.739990,7.100000,-22.400000,85.199997,2046.500000
2026-05-19-13-56-10,75.879997,420.160004,275.179993,6.300000,-22.799999,85.599998,2054.199951
2026-05-19-13-56-10,75.879997,421.369995,276.380005,6.000000,-22.900000,85.800003,2060.500000
2026-05-19-13-56-10,75.889999,422.480011,277.480011,6.100000,-22.900000,86.099998,2066.300049
2026-05-19-13-56-11,75.879997,423.839996,278.839996,6.600000,-22.299999,86.400002,2073.399902
2026-05-19-13-56-11,75.860001,425.480011,280.489990,6.900000,-22.000000,86.800003,2082.100098
2026-05-19-13-56-11,75.839996,426.700012,281.700012,6.800000,-22.000000,86.900002,2088.500000
2026-05-19-13-56-11,75.809998,427.649994,282.640015,6.300000,-22.299999,87.000000,2093.500000
2026-05-19-13-56-12,75.760002,429.059998,284.040009,5.800000,-22.799999,87.300003,2100.899902
2026-05-19-13-56-12,75.720001,430.230011,285.209991,5.400000,-23.000000,87.500000,2107.100098
2026-05-19-13-56-12,75.690002,431.290009,286.290009,5.500000,-22.900000,87.800003,2112.800049
2026-05-19-13-56-13,75.639999,432.660004,287.660004,5.700000,-22.500000,88.199997,2120.000000
2026-05-19-13-56-13,75.589996,434.339996,289.339996,5.900000,-22.299999,88.500000,2128.899902
2026-05-19-13-56-13,75.540001,435.589996,290.579987,5.800000,-22.299999,88.599998,2135.500000
2026-05-19-13-56-14,75.489998,436.529999,291.529999,5.600000,-22.500000,88.800003,2140.600098
2026-05-19-13-56-14,75.410004,438.019989,293.010010,5.200000,-22.600000,89.199997,2148.500000
2026-05-19-13-56-14,75.339996,439.209991,294.200012,5.100000,-22.799999,89.400002,2154.800049
2026-05-19-13-56-15,75.269997,440.299988,295.290009,4.900000,-22.900000,89.599998,2160.699951
2026-05-19-13-56-15,75.180000,441.649994,296.649994,4.700000,-22.900000,90.000000,2167.899902
2026-05-19-13-56-15,75.059998,443.329987,298.350006,4.900000,-22.700001,90.300003,2176.899902
2026-05-19-13-56-15,74.970001,444.540009,299.559998,4.900000,-22.600000,90.400002,2183.399902
2026-05-19-13-56-16,74.889999,445.459991,300.489990,4.800000,-22.500000,90.599998,2188.300049
2026-05-19-13-56-16,74.769997,446.929993,301.970001,4.600000,-22.500000,90.900002,2196.199951
2026-05-19-13-56-16,74.660004,448.130005,303.179993,4.400000,-22.799999,91.199997,2202.699951
2026-05-19-13-56-17,74.559998,449.209991,304.290009,4.100000,-23.000000,91.400002,2208.500000
2026-05-19-13-56-17,74.430000,450.570007,305.690002,4.100000,-22.900000,91.800003,2215.899902
2026-05-19-13-56-18,74.269997,452.239990,307.390015,4.200000,-22.700001,92.099998,2225.000000
2026-05-19-13-56-18,74.139999,453.510010,308.679993,4.200000,-22.600000,92.199997,2231.800049
2026-05-19-13-56-18,74.040001,454.429993,309.600006,4.100000,-22.500000,92.500000,2236.800049
2026-05-19-13-56-18,73.870003,455.869995,311.079987,3.900000,-22.600000,92.800003,2244.699951
2026-05-19-13-56-19,73.730003,457.029999,312.269989,3.900000,-22.700001,93.000000,2251.100098
2026-05-19-13-56-19,73.599998,458.089996,313.390015,3.800000,-22.799999,93.199997,2256.899902
2026-05-19-13-56-19,73.410004,459.470001,314.829987,3.400000,-23.000000,93.599998,2264.500000
2026-05-19-13-56-20,73.160004,461.130005,316.559998,3.100000,-22.900000,94.000000,2273.699951
2026-05-19-13-56-20,72.980003,462.290009,317.760010,3.100000,-22.799999,94.099998,2280.000000
2026-05-19-13-56-20,72.830002,463.209991,318.720001,3.200000,-22.700001,94.300003,2285.100098
2026-05-19-13-56-20,72.599998,464.649994,320.230011,3.300000,-22.400000,94.599998,2293.100098
2026-05-19-13-56-21,72.400002,465.829987,321.459991,3.200000,-22.500000,94.800003,2299.600098
2026-05-19-13-56-21,72.209999,466.899994,322.579987,2.900000,-22.600000,95.099998,2305.500000
2026-05-19-13-56-21,71.970001,468.290009,324.040009,2.400000,-23.000000,95.400002,2313.100098
2026-05-19-13-56-22,71.680000,469.910004,325.720001,2.100000,-23.100000,95.800003,2322.000000
2026-05-19-13-56-22,71.470001,471.040009,326.899994,2.100000,-23.100000,95.900002,2328.300049
2026-05-19-13-56-22,71.300003,471.989990,327.890015,2.200000,-23.000000,96.099998,2333.500000
2026-05-19-13-56-22,71.029999,473.450012,329.420013,2.400000,-22.799999,96.400002,2341.500000
2026-05-19-13-56-23,70.809998,474.640015,330.670013,2.400000,-22.600000,96.699997,2348.100098
2026-05-19-13-56-23,70.599998,475.739990,331.829987,2.300000,-22.600000,96.900002,2354.100098
2026-05-19-13-56-23,70.330002,477.079987,333.220001,1.700000,-22.799999,97.400002,2361.500000
2026-05-19-13-56-24,69.989998,478.769989,334.980011,1.400000,-23.100000,97.800003,2370.800049
2026-05-19-13-56-24,69.730003,480.029999,336.299988,1.400000,-23.200001,97.900002,2377.699951
2026-05-19-13-56-24,69.529999,480.989990,337.309998,1.400000,-23.200001,98.099998,2383.000000
2026-05-19-13-56-25,69.220001,482.450012,338.839996,1.500000,-23.000000,98.400002,2391.000000
2026-05-19-13-56-25,68.949997,483.679993,340.119995,1.500000,-22.600000,98.699997,2397.699951
2026-05-19-13-56-25,68.699997,484.799988,341.279999,1.500000,-22.400000,98.900002,2403.800049
2026-05-19-13-56-26,68.379997,486.179993,342.730011,1.300000,-22.500000,99.400002,2411.399902
2026-05-19-13-56-26,67.989998,487.839996,344.480011,0.800000,-23.100000,99.699997,2420.500000
2026-05-19-13-56-26,67.690002,489.089996,345.820007,0.700000,-23.200001,99.800003,2427.500000
2026-05-19-13-56-26,67.459999,490.049988,346.829987,0.500000,-23.299999,100.000000,2432.800049
2026-05-19-13-56-27,67.089996,491.529999,348.399994,0.500000,-23.000000,100.400002,2440.899902
2026-05-19-13-56-27,66.790001,492.730011,349.670013,0.700000,-22.500000,100.699997,2447.500000
2026-05-19-13-56-27,66.500000,493.839996,350.839996,0.900000,-22.200001,100.900002,2453.600098
2026-05-19-13-56-28,66.139999,495.220001,352.309998,0.700000,-22.400000,101.400002,2461.199951
2026-05-19-13-56-28,65.680000,496.899994,354.119995,0.100000,-22.900000,101.699997,2470.600098
2026-05-19-13-56-28,65.330002,498.130005,355.440002,0.000000,-23.000000,101.699997,2477.399902
2026-05-19-13-56-28,65.059998,499.079987,356.470001,-0.400000,-23.200001,102.000000,2482.699951
2026-05-19-13-56-29,64.650002,500.529999,358.019989,-0.500000,-23.100000,102.400002,2490.800049
2026-05-19-13-56-29,64.300003,501.730011,359.320007,-0.300000,-22.799999,102.699997,2497.399902
2026-05-19-13-56-29,63.970001,502.820007,360.519989,0.000000,-22.500000,102.900002,2503.500000
2026-05-19-13-56-30,63.549999,504.220001,362.049988,0.100000,-22.400000,103.199997,2511.300049
2026-05-19-13-56-30,63.029999,505.910004,363.869995,-0.600000,-22.600000,103.599998,2520.600098
2026-05-19-13-56-30,62.610001,507.250000,365.309998,-0.900000,-22.700001,103.800003,2528.000000
2026-05-19-13-56-31,62.290001,508.220001,366.359985,-1.200000,-22.900000,104.000000,2533.399902
2026-05-19-13-56-31,61.820000,509.670013,367.959991,-1.300000,-22.900000,104.400002,2541.500000
2026-05-19-13-56-31,61.430000,510.859985,369.269989,-1.100000,-22.700001,104.599998,2548.100098
2026-05-19-13-56-32,61.070000,511.970001,370.480011,-0.900000,-22.400000,104.900002,2554.300049
2026-05-19-13-56-32,60.580002,513.409973,372.049988,-1.000000,-22.200001,105.300003,2562.300049
2026-05-19-13-56-32,60.000000,515.119995,373.940002,-1.600000,-22.500000,105.699997,2571.899902
2026-05-19-13-56-32,59.580002,516.330017,375.260010,-1.700000,-22.600000,105.800003,2578.600098
2026-05-19-13-56-33,59.240002,517.270020,376.320007,-2.100000,-22.900000,106.099998,2583.899902
2026-05-19-13-56-33,58.700001,518.780029,377.980011,-2.200000,-22.799999,106.500000,2592.199951
2026-05-19-13-56-33,58.259998,520.010010,379.339996,-2.000000,-22.500000,106.800003,2599.100098
2026-05-19-13-56-34,57.849998,521.150024,380.589996,-1.800000,-22.100000,107.000000,2605.399902
2026-05-19-13-56-34,57.320000,522.570007,382.160004,-1.800000,-22.000000,107.400002,2613.300049
2026-05-19-13-56-34,56.669998,524.299988,384.079987,-2.200000,-22.200001,107.800003,2623.000000
2026-05-19-13-56-35,56.209999,525.500000,385.420013,-2.300000,-22.200001,107.900002,2629.699951
2026-05-19-13-56-35,55.840000,526.460022,386.489990,-2.700000,-22.400000,108.199997,2635.100098
2026-05-19-13-56-35,55.250000,527.979980,388.190002,-2.900000,-22.400000,108.599998,2643.600098
2026-05-19-13-56-36,54.770000,529.200012,389.559998,-2.900000,-22.299999,108.800003,2650.500000
2026-05-19-13-56-36,54.330002,530.330017,390.839996,-2.700000,-22.000000,109.099998,2656.800049
2026-05-19-13-56-36,53.759998,531.780029,392.459991,-2.700000,-21.799999,109.400002,2664.899902
2026-05-19-13-56-37,53.080002,533.460022,394.359985,-3.000000,-22.000000,109.800003,2674.399902
2026-05-19-13-56-37,52.560001,534.719971,395.790009,-3.100000,-22.000000,109.900002,2681.500000
2026-05-19-13-56-37,52.160000,535.679993,396.890015,-3.300000,-22.100000,110.199997,2687.000000
2026-05-19-13-56-37,51.540001,537.159973,398.559998,-3.600000,-22.100000,110.599998,2695.300049
2026-05-19-13-56-38,51.029999,538.380005,399.940002,-3.700000,-22.100000,110.900002,2702.199951
2026-05-19-13-56-38,50.549999,539.520020,401.230011,-3.700000,-22.000000,111.099998,2708.600098
2026-05-19-13-56-38,49.950001,540.919983,402.829987,-3.800000,-21.799999,111.500000,2716.600098
2026-05-19-13-56-39,49.230000,542.590027,404.739990,-3.800000,-21.700001,111.900002,2726.100098
2026-05-19-13-56-39,48.669998,543.859985,406.200012,-3.800000,-21.600000,112.000000,2733.300049
2026-05-19-13-56-39,48.230000,544.859985,407.339996,-3.800000,-21.600000,112.199997,2739.000000
2026-05-19-13-56-40,47.549999,546.359985,409.070007,-4.200000,-21.900000,112.599998,2747.600098
2026-05-19-13-56-40,47.000000,547.580017,410.470001,-4.600000,-22.000000,112.800003,2754.500000
2026-05-19-13-56-40,46.490002,548.710022,411.760010,-4.800000,-21.900000,113.000000,2760.899902
2026-05-19-13-56-41,45.840000,550.119995,413.380005,-4.700000,-21.600000,113.400002,2768.899902
2026-05-19-13-56-41,45.040001,551.840027,415.350006,-4.400000,-21.200001,113.699997,2778.699951
2026-05-19-13-56-41,44.450001,553.080017,416.790009,-4.400000,-21.200001,113.800003,2785.899902
2026-05-19-13-56-41,44.009998,554.000000,417.859985,-4.400000,-21.200001,114.000000,2791.100098
2026-05-19-13-56-42,43.310001,555.450012,419.540009,-4.800000,-21.500000,114.400002,2799.500000
2026-05-19-13-56-42,42.720001,556.679993,420.959991,-5.200000,-21.799999,114.599998,2806.500000
2026-05-19-13-56-42,42.189999,557.780029,422.230011,-5.600000,-22.000000,114.900002,2812.800049
2026-05-19-13-56-43,41.520000,559.179993,423.839996,-5.700000,-21.900000,115.199997,2820.800049
2026-05-19-13-56-43,40.689999,560.890015,425.809998,-5.200000,-21.400000,115.500000,2830.600098
2026-05-19-13-56-43,40.060001,562.169983,427.290009,-5.100000,-21.299999,115.500000,2837.899902
2026-05-19-13-56-43,39.560001,563.179993,428.459991,-4.900000,-20.900000,115.599998,2843.699951
2026-05-19-13-56-44,38.810001,564.669983,430.179993,-5.200000,-21.000000,116.000000,2852.300049
2026-05-19-13-56-44,38.200001,565.890015,431.579987,-5.800000,-21.500000,116.300003,2859.199951
2026-05-19-13-56-44,37.630001,567.010010,432.869995,-6.300000,-21.900000,116.500000,2865.600098
2026-05-19-13-56-45,36.910000,568.429993,434.510010,-6.400000,-21.799999,116.699997,2873.699951
2026-05-19-13-56-45,36.049999,570.090027,436.440002,-5.700000,-21.100000,116.900002,2883.300049
2026-05-19-13-56-45,35.419998,571.309998,437.859985,-5.600000,-20.900000,116.900002,2890.199951
2026-05-19-13-56-45,34.919998,572.270020,438.970001,-5.400000,-20.700001,117.000000,2895.699951
2026-05-19-13-56-46,34.130001,573.780029,440.709991,-5.800000,-20.900000,117.300003,2904.300049
2026-05-19-13-56-46,33.470001,575.020020,442.119995,-6.400000,-21.299999,117.500000,2911.300049
2026-05-19-13-56-46,32.869999,576.140015,443.420013,-6.700000,-21.500000,117.699997,2917.800049
2026-05-19-13-56-47,32.090000,577.580017,445.079987,-6.400000,-21.200001,117.900002,2925.899902
2026-05-19-13-56-47,31.160000,579.320007,447.089996,-6.100000,-20.700001,118.099998,2935.899902
2026-05-19-13-56-47,30.450001,580.619995,448.589996,-6.100000,-20.600000,118.099998,2943.300049
2026-05-19-13-56-48,29.930000,581.559998,449.679993,-6.100000,-20.600000,118.199997,2948.600098
2026-05-19-13-56-48,29.110001,583.070007,451.420013,-6.300000,-21.000000,118.400002,2957.199951
2026-05-19-13-56-48,28.430000,584.299988,452.850006,-6.600000,-21.200001,118.599998,2964.199951
2026-05-19-13-56-49,27.799999,585.440002,454.179993,-6.800000,-21.200001,118.699997,2970.800049
2026-05-19-13-56-49,27.000000,586.869995,455.850006,-6.900000,-21.000000,118.900002,2978.899902
2026-05-19-13-56-49,26.040001,588.590027,457.839996,-6.700000,-20.799999,119.000000,2988.699951
2026-05-19-13-56-49,25.290001,589.919983,459.380005,-6.700000,-20.700001,119.000000,2996.300049
2026-05-19-13-56-50,24.740000,590.900024,460.529999,-6.600000,-20.600000,119.099998,3001.899902
2026-05-19-13-56-50,23.879999,592.390015,462.279999,-6.500000,-20.600000,119.300003,3010.399902
2026-05-19-13-56-50,23.180000,593.609985,463.709991,-6.700000,-20.799999,119.400002,3017.399902
2026-05-19-13-56-51,22.500000,594.760010,465.070007,-6.900000,-20.900000,119.599998,3024.000000
2026-05-19-13-56-51,21.680000,596.159973,466.709991,-7.300000,-20.900000,119.699997,3032.100098
2026-05-19-13-56-51,20.660000,597.859985,468.730011,-7.600000,-21.000000,119.800003,3041.899902
2026-05-19-13-56-52,19.920000,599.099976,470.190002,-7.600000,-21.100000,119.900002,3049.000000
2026-05-19-13-56-52,19.320000,600.099976,471.369995,-7.500000,-21.000000,119.900002,3054.699951
2026-05-19-13-56-52,18.410000,601.609985,473.170013,-7.000000,-20.700001,120.000000,3063.399902
2026-05-19-13-56-53,17.660000,602.849976,474.630005,-6.900000,-20.600000,120.000000,3070.600098
2026-05-19-13-56-53,16.940001,604.030029,476.029999,-7.100000,-20.600000,120.000000,3077.399902
2026-05-19-13-56-53,16.040001,605.479980,477.720001,-7.500000,-20.799999,120.199997,3085.699951
2026-05-19-13-56-54,14.970000,607.200012,479.739990,-7.600000,-20.799999,120.300003,3095.699951
2026-05-19-13-56-54,14.130000,608.539978,481.329987,-7.600000,-20.799999,120.300003,3103.399902
2026-05-19-13-56-54,13.530000,609.510010,482.470001,-7.700000,-20.900000,120.400002,3109.000000
2026-05-19-13-56-54,12.580000,611.010010,484.269989,-7.700000,-21.000000,120.400002,3117.699951
2026-05-19-13-56-55,11.800000,612.229980,485.730011,-7.600000,-20.900000,120.500000,3124.800049
2026-05-19-13-56-55,11.070000,613.369995,487.100006,-7.600000,-21.000000,120.599998,3131.500000
2026-05-19-13-56-55,10.130000,614.830017,488.839996,-8.100000,-21.299999,120.699997,3140.000000
2026-05-19-13-56-56,9.020000,616.530029,490.880005,-8.300000,-21.400000,120.800003,3149.899902
2026-05-19-13-56-56,8.190000,617.809998,492.410004,-8.400000,-21.299999,120.900002,3157.399902
2026-05-19-13-56-56,7.520000,618.820007,493.619995,-8.300000,-21.100000,120.900002,3163.300049
2026-05-19-13-56-57,6.540000,620.309998,495.420013,-7.800000,-20.700001,121.000000,3172.000000
2026-05-19-13-56-57,5.700000,621.559998,496.950012,-7.600000,-20.600000,121.000000,3179.399902
2026-05-19-13-56-57,4.950000,622.679993,498.299988,-7.600000,-20.700001,121.000000,3185.899902
2026-05-19-13-56-57,3.990000,624.109985,500.019989,-7.900000,-20.900000,121.099998,3194.300049
2026-05-19-13-56-58,2.820000,625.840027,502.100006,-7.900000,-20.700001,121.199997,3204.500000
2026-05-19-13-56-58,1.970000,627.090027,503.609985,-7.900000,-20.700001,121.199997,3211.899902
2026-05-19-13-56-58,1.330000,628.030029,504.769989,-7.700000,-20.600000,121.199997,3217.399902
2026-05-19-13-56-59,0.330000,629.489990,506.549988,-7.600000,-20.400000,121.300003,3226.000000
2026-05-19-13-56-59,-0.520000,630.719971,508.049988,-7.500000,-20.299999,121.400002,3233.300049
2026-05-19-13-56-59,-1.310000,631.849976,509.440002,-7.600000,-20.299999,121.400002,3240.000000
2026-05-19-13-57-00,-2.320000,633.299988,511.190002,-7.600000,-20.400000,121.500000,3248.600098
2026-05-19-13-57-00,-3.540000,635.030029,513.289978,-7.800000,-20.400000,121.699997,3258.899902
2026-05-19-13-57-00,-4.450000,636.309998,514.859985,-8.000000,-20.500000,121.800003,3266.500000
2026-05-19-13-57-00,-5.160000,637.299988,516.080017,-8.100000,-20.600000,121.800003,3272.399902
2026-05-19-13-57-01,-6.220000,638.789978,517.909973,-8.200000,-20.700001,122.000000,3281.300049
2026-05-19-13-57-01,-7.090000,640.010010,519.409973,-8.100000,-20.600000,122.000000,3288.600098
2026-05-19-13-57-01,-7.910000,641.150024,520.799988,-7.900000,-20.200001,122.000000,3295.300049
2026-05-19-13-57-02,-8.930000,642.549988,522.510010,-7.800000,-20.000000,122.099998,3303.699951
2026-05-19-13-57-02,-10.180000,644.250000,524.619995,-8.100000,-20.500000,122.300003,3313.899902
2026-05-19-13-57-02,-11.150000,645.570007,526.260010,-8.200000,-20.600000,122.300003,3321.800049
2026-05-19-13-57-02,-11.870000,646.549988,527.469971,-8.400000,-20.700001,122.400002,3327.699951
2026-05-19-13-57-03,-12.930000,648.000000,529.229980,-8.300000,-20.299999,122.500000,3336.300049
2026-05-19-13-57-03,-13.870000,649.260010,530.789978,-8.100000,-20.000000,122.599998,3343.899902
2026-05-19-13-57-03,-14.700000,650.400024,532.190002,-8.000000,-19.900000,122.599998,3350.699951
2026-05-19-13-57-04,-15.750000,651.799988,533.950012,-8.200000,-20.299999,122.599998,3359.100098
2026-05-19-13-57-04,-17.030001,653.500000,536.090027,-7.900000,-20.000000,122.699997,3369.399902
2026-05-19-13-57-04,-18.049999,654.840027,537.760010,-7.800000,-19.900000,122.699997,3377.500000
2026-05-19-13-57-05,-18.760000,655.789978,538.929993,-7.700000,-19.700001,122.699997,3383.199951
2026-05-19-13-57-05,-19.879999,657.260010,540.760010,-8.200000,-19.799999,122.900002,3392.100098
2026-05-19-13-57-05,-20.820000,658.479980,542.289978,-8.500000,-20.000000,123.000000,3399.500000
2026-05-19-13-57-06,-21.680000,659.599976,543.700012,-8.600000,-20.299999,123.199997,3406.300049
2026-05-19-13-57-06,-22.770000,661.020020,545.479980,-8.300000,-20.000000,123.300003,3414.899902
2026-05-19-13-57-06,-24.100000,662.750000,547.650024,-8.000000,-19.700001,123.400002,3425.300049
2026-05-19-13-57-06,-25.049999,663.979980,549.179993,-8.000000,-19.700001,123.400002,3432.800049
2026-05-19-13-57-07,-25.799999,664.929993,550.359985,-8.000000,-19.600000,123.500000,3438.600098
2026-05-19-13-57-07,-26.930000,666.390015,552.179993,-8.500000,-19.900000,123.699997,3447.399902
2026-05-19-13-57-07,-27.900000,667.619995,553.719971,-8.900000,-20.200001,123.900002,3454.899902
2026-05-19-13-57-08,-28.790001,668.750000,555.140015,-9.000000,-20.400000,124.000000,3461.699951
